"ID","Rating","Text","Review Likes","Date","User"
"45","5","The most popular IT campus in Bali and strategic location, has informative academic quality and excels in the field of technology. His achievements have also been many both from the campus and its students. Flexible lecture time that can be adjusted by students themselves can be morning or night, especially friendly and experienced lecturers. Facilities in the IT field are complete, spacious parking, good buildings, aesthetics, SMEs are also many and the implementation of excellent health protocols. I am proud to be able to study here, it doesn't feel like it's semester 7, there are so many experiences that I get from here both while studying and from UKM. Come on, who want to explore IT science, just studying here is guaranteed not to be annoying","2","2 years ago","{
  ""name"": ""Ni Made Ayu Widiastuti 181O11O8"",
  ""link"": ""https://www.google.com/maps/contrib/112608272241912853021?hl=en"",
  ""contributor_id"": ""112608272241912853021"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUBiEcAgwjyxthreMMhRAQ79tfdk3Yme6AwqJJQEGE12_T7FNIV=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"46","5","IT campus in Bali, let's join those who want to study in Bali. Private Campus in Bali strategic location","1","2 years ago","{
  ""name"": ""SKATE TANK PIZZA"",
  ""link"": ""https://www.google.com/maps/contrib/113625879296717561899?hl=en"",
  ""contributor_id"": ""113625879296717561899"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUi1TduKlngB9_AiKbTYvoq4v187fGOtfcZVvysrhmavQAXXBA=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 30
}"
"47","3","good campus, but parking service is lacking...","0","5 months ago","{
  ""name"": ""PUGEMA 62"",
  ""link"": ""https://www.google.com/maps/contrib/105127903252153599069?hl=en"",
  ""contributor_id"": ""105127903252153599069"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVqLg4pmdgrmaqROC_9xcIPnCGi53C7jAAxj-EshI666Q85_7xm=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 2
}"
"48","5","The Best Campus Proud to Study at INSTIKI , INSTIKI Jaya ","1","a year ago","{
  ""name"": ""I Wayan Wira Putra"",
  ""link"": ""https://www.google.com/maps/contrib/100485866501934106477?hl=en"",
  ""contributor_id"": ""100485866501934106477"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU-c6DOjy7qv8Z7yCo208ooHOlwrZ6GIk0-evskkkwl4BGdcrfe=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 31,
  ""photos"": 2
}"
"49","5","Kampus stiki indonesia merupakan kampus milenial yang sangat bagus untuk menunjang kesuksesan mahasiswa nya, kampus stiki mempunyai fasilitas yang amat sangat lengkap untuk menunjang proses belajar mengajar. Disamping itu stiki mempunyai para dosen dan staff kampus yang sangat ramah kepada mahasiswa nya mampu sehingga mahasiswa stiki mampu beradaptasi dengan lingkungan . Di sisi lain kampus stiki tidak hanya menyiapkan kelas reguler saja melainkan menyiapkan kelas untuk karyawan yang jam nya sangat fleksibel bagi para karyawan yang ingin meraih/ menempuh pendidikan nya di kampus stiki. Semoga stiki kedepan nya semakin maju dan jaya selamanya ","1","2 years ago","{
  ""name"": ""Putu Renaldy wijaya"",
  ""link"": ""https://www.google.com/maps/contrib/102192338555662358250?hl=en"",
  ""contributor_id"": ""102192338555662358250"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVEThmLUDFcby_QMalQJFiDwI_kIOtKO0_FL5cmcspMBWCgZ-k6vA=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 9
}"
"50","5","I am an alumnus of STIKI Indonesia, class of 2012, the Department of TI-DGM feels proud to have been one of the students at this beloved campus. Studying for approximately 4 years until becoming a Bachelor feels very very proud for myself and my family. During my 4-year college was accompanied by working in one of the Digital Printing companies which in the end from my experience studying while working when I graduated I ventured to resign from my job and decided to open a digital printing business which I named Fajar Printing & Advertising, of course it all did not escape the experience I had gained from 4 years of college while working. I am very grateful to the STIKI campus which can still give its female students the freedom to set lecture hours individually and it is very helpful for those of us who study while working, once again ...","1","2 years ago","{
  ""name"": ""Ibnu Fajar"",
  ""link"": ""https://www.google.com/maps/contrib/100021439865562169593?hl=en"",
  ""contributor_id"": ""100021439865562169593"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKpqKJfQ9YhwJS2bYzi8aLcqD7VTNgG4cim2H4i0Aq1QeQ3IA=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"51","5","STIKI Indonesia. There are so many stories on this campus, there are so many activities on this campus that I have participated in. It's really cool to get new friends and many new experiences. Campus facilities are also muandining, especially the library and gazebo which are my favorite places to stay at home  The staff and lecturers are super friendly, the lecture time is flexible, of course, there are many useful and relevant knowledge in this day and age full of technology 🙌, Seneng can be part of this campus. Hopefully in the future STIKI can keep progressing, stay cool, still be the right choice for friends who are interested in the IT field, just getting better ","0","2 years ago","{
  ""name"": ""Ngurah M."",
  ""link"": ""https://www.google.com/maps/contrib/107771076801934070987?hl=en"",
  ""contributor_id"": ""107771076801934070987"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWOge5Pvcax8L1OwoQnfuKOJRpIoKz8a0uL955-FG_Xvdw9tfhy=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"52","5","The best campus for entrepreneurs who want to be in the IT world. Complete campus facilities (classrooms have AC), Wi-Fi availability, friendly Front Office service, comfortable practice rooms help me to study well","0","2 years ago","{
  ""name"": ""Pratista Herly Bhagaskara Djalimoen"",
  ""link"": ""https://www.google.com/maps/contrib/100302300140019976160?hl=en"",
  ""contributor_id"": ""100302300140019976160"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW95deukhx09ZlsV_mAjKXZvaBpNxBCezOmPQ5hAroDuFvPN98F=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"53","5","There are so many cakes. But this is the most popular private IT campus. I am very proud to be able to study here, taught from scratch until I can, and taught by lecturers2 whose patience is limitless. The campus is instragamable. The most important thing is that being a STIKI student is always encouraged to work hard, be responsible and never give up. Love STIKI Indonesia. To be and to give..","0","2 years ago","{
  ""name"": ""Meganaya Fransiska Sarlota"",
  ""link"": ""https://www.google.com/maps/contrib/113333992699868358310?hl=en"",
  ""contributor_id"": ""113333992699868358310"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXkH0P91xiHrwdEyzrEBaq83_ABNEZhXzRzm374PL1d-758mFc=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 0
}"
"54","5","The campus is ideal for anyone who wants a professional career or become an entrepreneur. There are morning and evening classes, informative academic services, the curriculum is updated with current digital needs, young and experienced lecturers, there are also 30 SMEs, even there are many scholarships, you know! Not only high school, but studying at STIKI Indonesia can also be the most beautiful! 5 stars","1","2 years ago","{
  ""name"": ""Theresa Primasari Turker"",
  ""link"": ""https://www.google.com/maps/contrib/103964374627572055300?hl=en"",
  ""contributor_id"": ""103964374627572055300"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU02Ugx8oB-OgfDmQmjYOyl0kbDVbOMVQWY_ykWYkZNERfmi6E=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 0
}"
"55","5","STIKI INDONESIA campus is really cool!! The facilities provided are very complete. Moreover, the classroom is very elegant, making learning so comfortable. The laboratory room for practicum is also very complete. Anyway, very satisfied while studying at STIKI. The best contemporary campus","0","2 years ago","{
  ""name"": ""Fransiska Inriana Svartini"",
  ""link"": ""https://www.google.com/maps/contrib/106314768090151552009?hl=en"",
  ""contributor_id"": ""106314768090151552009"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXEhweBYvZlpo5_yI2CSle4xTMUlqea09fShIo2BcVuw8H_NwMa=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"56","5","STIKI Indonesia campus in my opinion is the best IT campus in Bali, with so many learning facilities for students such as comfortable classrooms, computer labs for student practice majoring in computer systems and information systems that are so complete, employees and lecturers are friendly to their students, and no less complete UKM facilities are so many and complete intended for students to want to do activities on campus. Thank you Stiki for giving me a very extraordinary experience for me. #Mahasiswa2017","0","2 years ago","{
  ""name"": ""I Kadek Putra Agung Darmawan 1485"",
  ""link"": ""https://www.google.com/maps/contrib/107961483334664996823?hl=en"",
  ""contributor_id"": ""107961483334664996823"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUeSspmNaT1pzX9XnjabKygKK0aEklfSsp5iQ75BiGi7x_H-Qbp=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 1
}"
"57","5","The best IT campus, lectures are very comfortable and fun with good lecturers in teaching each course It doesn't feel like it's just old smester, campus facilities make days betters, STIKI Indonesia success","0","2 years ago","{
  ""name"": ""Ajeng Larasati"",
  ""link"": ""https://www.google.com/maps/contrib/100199699498215420350?hl=en"",
  ""contributor_id"": ""100199699498215420350"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUHJTZJp3WIFFnj6sEO6XWd_EiS7A9Rg0o5C75FlObk8YJratZM=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"58","5","STIKI Indonesia is the best IT campus Employees in VERY good and friendly service. With very complete facilities, students do not find it difficult Thanks to STIKI, I gained a lot of knowledge during my time as a student of STIKI Indonesia.","0","2 years ago","{
  ""name"": ""1904Yovita Dugu Sada"",
  ""link"": ""https://www.google.com/maps/contrib/103088605335024804293?hl=en"",
  ""contributor_id"": ""103088605335024804293"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVTW_00-AEF0hlmT-Z5UTPfZ2rrxiLflYEVOQtMaWwlo_lk4zFk=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"59","5","STIKI Indonesia campus is one of the Best IT campuses in Bali & Indonesia I feel proud to be a small part of STIKI Indonesia campus. Thank you STIKI Indonesia Campus for providing good knowledge and knowledge for me. Jaya is always my campus STIKI Indonesia.","0","2 years ago","{
  ""name"": ""Darmana Gita"",
  ""link"": ""https://www.google.com/maps/contrib/111191724372676022679?hl=en"",
  ""contributor_id"": ""111191724372676022679"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjX9ul3MHdLzRqnHD0XSSNueMgy6oWb-T8WMuNO_YYIlSXFKAB8xAw=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 3
}"
"60","5","STIKI Indonesia Campus is a cool IT Campus and the lecturers are exciting2, a very recommended lecture place, the facilities are also good there is wifi. THE SPIRIT OF BEING AND GIVING","0","2 years ago","{
  ""name"": ""I Dewa Gede Agus Yusana Putra"",
  ""link"": ""https://www.google.com/maps/contrib/103274134824389109960?hl=en"",
  ""contributor_id"": ""103274134824389109960"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWnP4d_iRvC6mj9u_Yfjf77uiTTUeO_NpaeMABh0gkLhSDb8Qjp=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 1
}"
"61","5","STIKI Campus, a campus that is suitable for us millennialsbecause the facilities in the IT field are complete, so that we are easy to learn knowledge that can be useful for our future #Semanggat to be and give","0","2 years ago","{
  ""name"": ""Anita Lamut"",
  ""link"": ""https://www.google.com/maps/contrib/117520713072226598647?hl=en"",
  ""contributor_id"": ""117520713072226598647"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKDOW5ABhwPzyjnshHdrphNum50FtEQh9jddQoRumQf4S_2vw=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 1,
  ""photos"": 0
}"
"62","2","Hopefully it can be even better, please just for the BAAK section to be more friendly in handling students only in this ranks, for me it doesn't feel so friendly when asked something.  For lecturers who guide KP & TA, hopefully it can be even better because I have had two unpleasant incidents for report guidance problems.  For ordinary lectures the best, rarely - rarely there are lecturers who are rigid.","1","a year ago","{
  ""name"": ""Ambrizal Suryadinata"",
  ""link"": ""https://www.google.com/maps/contrib/101661152224117637642?hl=en"",
  ""contributor_id"": ""101661152224117637642"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUADf0DxMJRE6xm843by1W2yFLexrg6LnmcLoG8qRwyJCO5SRCaWQ=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 190,
  ""photos"": 121
}"
"63","5","Until now, he is still studying here while opening a business. Indeed, college in this place forges a mentality like steel to open up job opportunities for others. Not only theory is given but how the initiative after graduating from college has been forged first because it is given flexible lecture time to work while studying so that the mentality of workers and doing business has been formed, the lecturers also provide lecture materials that are needed in the world of work. Hopefully the STIKI Indonesia campus will become a campus that can always create its graduates into People who are able to provide jobs for others.","1","2 years ago","{
  ""name"": ""Jufri Jufri"",
  ""link"": ""https://www.google.com/maps/contrib/104739784844625606668?hl=en"",
  ""contributor_id"": ""104739784844625606668"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLEdXw9wYt2Xt098F4gL0B0FoVEPTk0ErOuOnV2XbktaTF84Q=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 10
}"
"64","5","The most favorite, most comfortable and updated campus, in addition to graduates who are ready to compete in the world of work, STIKI Indonesia Campus also has multitalented lecturers and different ways of teaching from other lecturers. The Bottom Line STIKI INDONESIA THE BEST","0","2 years ago","{
  ""name"": ""Prayoga Wibawa"",
  ""link"": ""https://www.google.com/maps/contrib/114966109644102956410?hl=en"",
  ""contributor_id"": ""114966109644102956410"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocK7Lf_wEv3-ILoq9EuiokV8x_MT5bkRBr8xJQbxxAJMlCaWb3c=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 16,
  ""photos"": 35
}"
"65","5","Stiki Indonesia campus is the most sought after by millennials today, better facilities to support the teaching process. The lecturers are also friendly, we can communicate like friends. The curriculum provided at Stiki Indonesia is very helpful when applied in the workplace. Stiki Indonesia graduates are most in demand in the world of work. Anyway, keep moving forward Stiki Indonesia","0","2 years ago","{
  ""name"": ""Ni Luh Putu Emi Utami"",
  ""link"": ""https://www.google.com/maps/contrib/118073448324000042223?hl=en"",
  ""contributor_id"": ""118073448324000042223"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXMF2U77M7HuwBPrwprq63IWiBQHi2QiKt_5YMKdcYO64rWeN7c=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"66","5","Stiki Indonesia is a cool campus because the campus building is like a hotel jd for you to no longer ngampuss donkk besides there are many classes and there are many areas that can be used for nugas kyk gazebos, ceramic tables etc., cool campus, clean, outside byasaahhhh, it will not be annoying for those of you who choose this campus, especially those who love IT, the staff or lecturers are friendly2 and good, yes,  of course, the students are also, even though kating ttp is friendly to their younger siblings, donkk there are also many SMEs that can be chosen, let's friends who haven't joined, immediately join STIKI INDONESIA and become a graduate of STIKI with his S.Kom degree","0","2 years ago","{
  ""name"": ""Gusti Agung Ayu Novi Antari Dewi"",
  ""link"": ""https://www.google.com/maps/contrib/115301522555398782500?hl=en"",
  ""contributor_id"": ""115301522555398782500"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWQ1GUcUbhVsCim8dCehBTdY6ZTUp-GU39B9v-mYUoEH9qpThaJ=s120-c-rp-mo-br100"",
  ""reviews"": 5,
  ""photos"": 0
}"
"67","5","Stiki is a modern IT campus that focuses on the theme of being and giving, to make students have high achievements in the field of technology and provide exploration of the business world that students need, when working in a company.","0","2 years ago","{
  ""name"": ""I Komang Ari Sandika 18101310"",
  ""link"": ""https://www.google.com/maps/contrib/104507970397980718152?hl=en"",
  ""contributor_id"": ""104507970397980718152"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIR4bDIHmgIz9CPg4MLUqRPokQzM8Hku2wk9sXoFGK6eZdFpVA=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 4,
  ""photos"": 2
}"
